test,distance [m],V photodiode [V], Sitting status success [T/F],Present status success [T/F]
787,0.466206896551724,4.99511241446725,1,1
788,0.396724137931034,5,1,1
789,0.341379310344828,5,1,1
790,0.311034482758621,4.99511241446725,1,1
791,0.318448275862069,5,1,1
792,0.485689655172414,5,1,1
793,0.373793103448276,5,1,1
794,0.228275862068966,5,1,1
795,0.296379310344828,4.99511241446725,1,1
796,0.416034482758621,5,1,1
797,0.37551724137931,5,1,1
798,0.400862068965517,5,1,1
799,0.237931034482759,5,1,1
800,0.356724137931034,4.99511241446725,1,1
801,0.406034482758621,5,1,1
802,0.351551724137931,4.99511241446725,1,1
803,0.283793103448276,4.99511241446725,1,1
804,0.343103448275862,5,1,1
805,0.536724137931034,4.99511241446725,1,1
806,0.47551724137931,5,1,1
807,0.411896551724138,5,1,1
808,0.517931034482759,5,1,1
809,0.347413793103448,5,1,1
810,0.564655172413793,4.99511241446725,1,1
811,0.723448275862069,5,1,1
812,0.715,4.99511241446725,1,1
813,0.715,4.99511241446725,1,1
814,0.701379310344828,5,1,1
815,0.719137931034483,5,1,1
816,0.715,5,1,1
817,0.731896551724138,5,1,1
818,0.753275862068966,4.99511241446725,1,1
819,0.719310344827586,5,1,1
820,0.740344827586207,4.99511241446725,1,1
821,0.731896551724138,5,1,1
822,0.736206896551724,4.99511241446725,1,1
823,0.753103448275862,4.99511241446725,1,1
824,0.713965517241379,5,1,1
825,0.736206896551724,4.99511241446725,1,1
826,0.719310344827586,4.99511241446725,1,1
827,0.744655172413793,5,1,1
828,0.723448275862069,5,1,1
829,0.736206896551724,5,1,1
830,0.736206896551724,4.99511241446725,1,1
831,0.723448275862069,5,1,1
832,0.701379310344828,5,1,1
833,0.723448275862069,5,1,1
834,0.723448275862069,5,1,1
835,0.74051724137931,5,1,1
836,0.736206896551724,4.99511241446725,1,1
837,0.719310344827586,5,1,1
838,0.723620689655172,4.99511241446725,1,1
839,0.74051724137931,4.99511241446725,1,1
840,0.74051724137931,5,1,1
841,0.723448275862069,5,1,1
842,0.722413793103448,5,1,1
843,0.697241379310345,5,1,1
844,0.74051724137931,5,1,1
845,0.701379310344828,5,1,1
846,0.719310344827586,5,1,1
847,0.701379310344828,4.99511241446725,1,1
848,0.743793103448276,5,1,1
849,0.705689655172414,5,1,1
850,0.701379310344828,4.99511241446725,1,1
851,0.715,5,1,1
852,0.701379310344828,5,1,1
853,0.455344827586207,5,1,1
854,0.335689655172414,4.99511241446725,1,1
855,0.348275862068966,5,1,1
856,0.366896551724138,5,1,1
857,0.530689655172414,5,1,1
858,0.438103448275862,4.99511241446725,1,1
859,0.333620689655172,5,1,1
860,0.423793103448276,4.99511241446725,1,1
861,0.428103448275862,5,1,1
862,0.408275862068966,5,1,1
863,0.719137931034483,5,1,1
864,0.719137931034483,5,1,1
865,0.70551724137931,5,1,1
866,0.701379310344828,5,1,1
867,0.715,5,1,1
868,0.697068965517241,4.99511241446725,1,1
869,0.382241379310345,4.99511241446725,1,1
870,0.471206896551724,5,1,1
871,0.357586206896552,5,1,1
872,0.333793103448276,4.99511241446725,1,1
873,0.286206896551724,5,1,1
874,0.411724137931034,4.99511241446725,1,1
875,0.506379310344828,5,1,1
876,0.47051724137931,5,1,1
877,0.409310344827586,5,1,1
878,0.35,5,1,1
879,0.478965517241379,4.99511241446725,1,1
880,0.414655172413793,5,1,1
881,0.321034482758621,5,1,1
882,0.49,5,1,1
883,0.381206896551724,5,1,1
884,0.518793103448276,5,1,1
885,0.396724137931034,5,1,1
886,0.576724137931034,4.99511241446725,1,1
887,0.523965517241379,5,1,1
888,0.425344827586207,5,1,1
889,0.326206896551724,5,1,1
890,0.474655172413793,5,1,1
891,0.511206896551724,5,1,1
892,0.325344827586207,5,1,1
893,0.330689655172414,4.99511241446725,1,1
894,0.32948275862069,5,1,1
895,0.483965517241379,4.99511241446725,1,1
896,0.311724137931034,5,1,1
897,0.313620689655172,4.99511241446725,1,1
898,0.314137931034483,5,1,1
899,0.325344827586207,4.99511241446725,1,1
900,0.466206896551724,4.99511241446725,1,1
901,0.406724137931034,4.99511241446725,1,1
902,0.355862068965517,4.99511241446725,1,1
903,0.321034482758621,4.99511241446725,1,1
904,0.331206896551724,4.99022482893451,1,1
905,0.488965517241379,4.99511241446725,1,1
906,0.36948275862069,5,1,1
907,0.179310344827586,4.99511241446725,1,1
908,0.266034482758621,5,1,1
909,0.385689655172414,5,1,1
910,0.322586206896552,5,1,1
911,0.25551724137931,5,1,1
912,0.448448275862069,5,1,1
913,0.330689655172414,4.99022482893451,1,1
914,0.361896551724138,5,1,1
915,0.359137931034483,4.99511241446725,1,1
916,0.21051724137931,5,1,1
917,0.196206896551724,4.99511241446725,1,1
918,0.382068965517241,5,1,1
919,0.271034482758621,5,1,1
920,0.407758620689655,5,1,1
921,0.362586206896552,5,1,1
922,0.31,5,1,1
923,0.363620689655172,4.99511241446725,1,1
924,0.270344827586207,5,1,1
925,0.309310344827586,5,1,1
926,0.393275862068966,5,1,1
927,0.412068965517241,5,1,1
928,0.312586206896552,4.99511241446725,1,1
929,0.439137931034483,5,1,1
930,0.36948275862069,4.99511241446725,1,1
931,0.355,4.99511241446725,1,1
932,0.231724137931034,5,1,1
933,0.271034482758621,5,1,1
934,0.32948275862069,4.99511241446725,1,1
935,0.356724137931034,4.99511241446725,1,1
936,0.34051724137931,5,1,1
937,0.456034482758621,4.99511241446725,1,1
938,0.268620689655172,4.99511241446725,1,1
939,0.436379310344828,5,1,1
940,0.263448275862069,5,1,1
941,0.294655172413793,5,1,1
942,0.338793103448276,4.99511241446725,1,1
943,0.232758620689655,4.99511241446725,1,1
944,0.435689655172414,5,1,1
945,0.283620689655172,5,1,1
946,0.408275862068966,5,1,1
947,0.349137931034483,4.99022482893451,1,1
948,0.399137931034483,4.99511241446725,1,1
949,0.437413793103448,4.99511241446725,1,1
950,0.264137931034483,4.99511241446725,1,1
951,0.211551724137931,5,1,1
952,0.226896551724138,5,1,1
953,0.306034482758621,5,1,1
954,0.328793103448276,5,1,1
955,0.370862068965517,4.99511241446725,1,1
956,0.265689655172414,5,1,1
957,0.287241379310345,4.99511241446725,1,1
958,0.300689655172414,5,1,1
959,0.35,5,1,1
960,0.249827586206897,5,1,1
961,0.358448275862069,5,1,1
962,0.379655172413793,4.99511241446725,1,1
963,0.492413793103448,5,1,1
964,0.343103448275862,5,1,1
965,0.459310344827586,5,1,1
966,0.301551724137931,5,1,1
967,0.47551724137931,5,1,1
968,0.32551724137931,4.99511241446725,1,1
969,0.328620689655172,5,1,1
970,0.230344827586207,4.99511241446725,1,1
971,0.343965517241379,5,1,1
972,0.343965517241379,4.99022482893451,1,1
973,0.447586206896552,5,1,1
974,0.480689655172414,5,1,1
975,0.356724137931034,5,1,1
976,0.493275862068966,5,1,1
977,0.339655172413793,5,1,1
978,0.278448275862069,4.99511241446725,1,1
979,0.307413793103448,5,1,1
980,0.384827586206897,5,1,1
981,0.443448275862069,4.99511241446725,1,1
982,0.400172413793103,4.99511241446725,1,1
983,0.402586206896552,4.99022482893451,1,1
984,0.343103448275862,5,1,1
985,0.286206896551724,5,1,1
986,0.372068965517241,5,1,1
987,0.527413793103448,4.99511241446725,1,1
988,0.355,5,1,1
989,0.336206896551724,4.99511241446725,1,1
990,0.290689655172414,5,1,1
991,0.370344827586207,5,1,1
992,0.393793103448276,5,1,1
993,0.395689655172414,5,1,1
994,0.26,5,1,1
995,0.377068965517241,5,1,1
996,0.306551724137931,4.99511241446725,1,1
997,0.323620689655172,5,1,1
998,0.311896551724138,4.99511241446725,1,1
999,0.240344827586207,5,1,1
1000,0.270172413793103,5,1,1
